@relation HI-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R9-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R10-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R11-precision6

@attribute whrswk {0_30,31_60,61_max}
@attribute hhi {no,yes}
@attribute whi {no,yes}
@attribute hhi2 {no,yes}
@attribute education {13-15years,12years,9-11years,16years,>16years,<9years}
@attribute race {white,black,other}
@attribute hispanic {no,yes}
@attribute experience {0_16,17_33,34_max}
@attribute kidslt6 {0_1,2_3,4_max}
@attribute kids618 {0_2,3_5,6_max}
@attribute husby {0_61,62_122,123_max}
@attribute region {northcentral,other,south,west}
@attribute wght numeric

@data
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,33167
0_30,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,northcentral,32690
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,141488
31_60,yes,yes,yes,16years,white,no,0_16,2_3,0_2,0_61,northcentral,143036
31_60,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,northcentral,137182
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,136459
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,136459
31_60,no,yes,no,12years,white,no,17_33,0_1,3_5,0_61,northcentral,87797
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,46843
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,87797
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,85033
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,86273
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,86273
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,29876
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,31685
0_30,no,yes,yes,12years,white,no,17_33,0_1,3_5,0_61,northcentral,188048
31_60,no,yes,no,16years,white,no,17_33,2_3,0_2,0_61,northcentral,188048
0_30,yes,yes,yes,13-15years,black,no,17_33,0_1,0_2,0_61,northcentral,223961
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,123_max,northcentral,179401
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,62_122,northcentral,128937
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,62_122,northcentral,163519
31_60,no,yes,no,>16years,white,no,34_max,0_1,0_2,0_61,northcentral,156926
0_30,yes,no,yes,16years,white,no,17_33,0_1,3_5,62_122,northcentral,188048
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,62_122,northcentral,188147
31_60,yes,yes,yes,16years,black,no,0_16,0_1,3_5,0_61,northcentral,191128
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,179401
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,186943
31_60,no,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,173254
31_60,yes,no,yes,9-11years,white,no,0_16,0_1,0_2,0_61,northcentral,186943
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,188048
0_30,yes,no,yes,12years,white,no,0_16,0_1,3_5,0_61,northcentral,163519
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,163519
0_30,yes,no,yes,16years,white,no,17_33,0_1,3_5,0_61,northcentral,179401
31_60,yes,yes,yes,9-11years,white,no,17_33,0_1,0_2,0_61,northcentral,104028
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,northcentral,186943
31_60,no,yes,yes,>16years,white,no,17_33,0_1,0_2,0_61,northcentral,179401
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,173254
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,northcentral,179401
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,188048
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,62_122,northcentral,186013
0_30,yes,no,yes,9-11years,white,no,34_max,0_1,0_2,0_61,northcentral,173254
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,188048
31_60,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,195235
31_60,yes,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,173254
31_60,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,northcentral,163519
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,180351
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,186013
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,northcentral,163519
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,180351
31_60,yes,yes,yes,>16years,white,no,0_16,2_3,0_2,0_61,northcentral,188048
0_30,no,yes,yes,16years,white,no,0_16,2_3,0_2,62_122,northcentral,188048
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,163519
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,northcentral,186013
31_60,no,yes,yes,13-15years,white,no,34_max,0_1,0_2,62_122,northcentral,176822
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,62_122,northcentral,173254
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,northcentral,186013
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,northcentral,186943
0_30,yes,no,yes,16years,white,yes,0_16,2_3,0_2,0_61,northcentral,182896
0_30,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,northcentral,180351
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,176822
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,179401
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,163519
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,179401
31_60,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,northcentral,186943
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,163519
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,176822
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,195235
31_60,no,yes,no,<9years,white,yes,17_33,0_1,0_2,0_61,northcentral,109733
31_60,yes,yes,yes,<9years,white,yes,17_33,0_1,3_5,0_61,northcentral,109733
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,northcentral,94024
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,northcentral,137132
31_60,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,northcentral,135267
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,143855
0_30,yes,yes,yes,9-11years,white,no,17_33,0_1,0_2,0_61,northcentral,165314
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,157473
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,3_5,0_61,northcentral,75802
31_60,no,yes,no,12years,white,no,17_33,0_1,3_5,0_61,northcentral,167471
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,152913
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,156063
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,31316
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,northcentral,34150
0_30,no,no,no,13-15years,white,yes,0_16,0_1,0_2,0_61,northcentral,8902
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,northcentral,30570
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,30977
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,322104
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,northcentral,338979
31_60,no,yes,no,9-11years,white,no,17_33,0_1,0_2,0_61,northcentral,161791
31_60,yes,yes,yes,13-15years,white,no,0_16,2_3,0_2,0_61,northcentral,173212
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,159389
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,northcentral,157290
31_60,no,no,no,13-15years,white,no,0_16,2_3,0_2,0_61,northcentral,160186
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,26628
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,30291
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,30291
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,142298
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,232929
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,141488
31_60,no,yes,no,>16years,white,no,0_16,2_3,0_2,0_61,northcentral,124378
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,128627
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,126750
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,184857
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,184857
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,173822
0_30,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,northcentral,182857
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,311758
31_60,yes,no,yes,12years,white,yes,17_33,0_1,0_2,0_61,northcentral,180143
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,329195
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,325632
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,160744
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,northcentral,184857
31_60,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,202910
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,northcentral,136459
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,136459
31_60,no,yes,yes,16years,white,no,0_16,2_3,0_2,0_61,northcentral,143036
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,northcentral,137182
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,northcentral,212308
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,212308
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,212308
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,northcentral,244156
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,234377
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,216744
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,200650
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,175542
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,northcentral,173018
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,25996
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,northcentral,25996
31_60,yes,yes,yes,9-11years,white,no,17_33,0_1,0_2,0_61,northcentral,29019
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,29572
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,29896
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,25996
31_60,no,yes,no,16years,white,yes,0_16,0_1,0_2,0_61,northcentral,25737
0_30,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,northcentral,32601
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,29896
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,northcentral,134648
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,northcentral,134648
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,133979
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,26628
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,northcentral,29214
31_60,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,northcentral,30291
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,233299
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,244543
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,214534
0_30,yes,no,yes,9-11years,white,no,34_max,0_1,0_2,0_61,northcentral,307009
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,124992
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,142186
0_30,no,yes,no,16years,white,no,34_max,0_1,0_2,0_61,northcentral,121622
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,119168
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,201267
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,northcentral,183484
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,178180
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,northcentral,156063
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,144321
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,271248
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,260573
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,265940
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,34150
0_30,no,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,30977
31_60,yes,yes,yes,12years,white,yes,0_16,0_1,3_5,0_61,northcentral,15229
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,28213
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,30977
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,northcentral,27231
0_30,no,no,no,9-11years,white,no,0_16,0_1,0_2,0_61,northcentral,164342
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,164342
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,171632
0_30,no,no,no,12years,white,no,0_16,2_3,0_2,0_61,northcentral,182623
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,152308
31_60,no,yes,no,12years,white,no,0_16,2_3,0_2,0_61,northcentral,144321
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,165970
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,159177
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,northcentral,110866
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,northcentral,34293
0_30,yes,yes,yes,12years,white,no,0_16,0_1,3_5,0_61,northcentral,34465
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,34465
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,34669
0_30,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,33288
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,33288
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,northcentral,34893
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,34688
0_30,no,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,northcentral,23925
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,northcentral,33288
31_60,no,yes,yes,12years,other,no,17_33,0_1,0_2,0_61,northcentral,20997
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,30291
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,163525
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,northcentral,155445
0_30,no,no,no,13-15years,white,no,0_16,2_3,0_2,0_61,northcentral,30623
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,30291
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,161550
0_30,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,northcentral,179201
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,northcentral,82556
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,82556
0_30,no,yes,no,>16years,white,no,0_16,0_1,0_2,0_61,northcentral,87797
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,84204
0_30,no,no,no,13-15years,white,no,17_33,0_1,3_5,0_61,northcentral,83760
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,northcentral,238992
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,233299
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,northcentral,244543
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,northcentral,243106
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,269037
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,northcentral,245266
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,284266
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,152913
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,northcentral,158339
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,180987
31_60,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,northcentral,53310
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,northcentral,161316
0_30,no,no,no,12years,white,no,0_16,2_3,0_2,0_61,northcentral,30443
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,26628
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,164995
31_60,yes,no,yes,9-11years,white,no,34_max,0_1,0_2,0_61,northcentral,159177
31_60,yes,no,yes,>16years,white,no,17_33,0_1,0_2,0_61,northcentral,158339
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,northcentral,144321
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,156063
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,158339
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,northcentral,33842
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,northcentral,35994
0_30,yes,no,yes,9-11years,white,no,34_max,0_1,0_2,0_61,northcentral,31941
0_30,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,30341
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,northcentral,34669
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,33074
31_60,yes,no,yes,9-11years,white,no,17_33,0_1,3_5,0_61,northcentral,78636
0_30,no,no,no,16years,white,no,0_16,4_max,0_2,0_61,northcentral,29905
0_30,no,no,no,16years,white,no,17_33,0_1,0_2,0_61,northcentral,32809
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,northcentral,165970
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,northcentral,165970
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,northcentral,172314
31_60,no,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,northcentral,152913
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,northcentral,156063
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,northcentral,146376
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,northcentral,184568
0_30,no,no,yes,12years,white,no,17_33,0_1,0_2,0_61,northcentral,184568
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,south,165908
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,south,156004
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,south,160964
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,south,163312
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,south,167100
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,south,163312
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,south,172249
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,south,152856
0_30,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,south,171183
31_60,no,yes,no,13-15years,white,no,0_16,0_1,3_5,0_61,south,170177
31_60,yes,yes,yes,13-15years,white,yes,0_16,0_1,0_2,0_61,south,83410
31_60,yes,yes,yes,>16years,white,yes,0_16,2_3,0_2,0_61,south,116102
0_30,no,no,no,12years,white,yes,34_max,0_1,0_2,0_61,south,118990
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,south,186452
0_30,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,south,121410
0_30,no,no,no,9-11years,black,yes,34_max,0_1,0_2,0_61,south,172290
0_30,no,no,no,12years,white,yes,17_33,0_1,0_2,0_61,south,108013
0_30,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,south,110831
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,south,200183
31_60,no,yes,no,12years,white,yes,17_33,0_1,0_2,0_61,south,107973
0_30,no,no,no,16years,black,no,17_33,0_1,0_2,0_61,south,218813
31_60,no,no,no,13-15years,black,no,34_max,0_1,0_2,0_61,south,231781
31_60,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,south,123572
0_30,no,no,no,<9years,white,no,17_33,0_1,0_2,0_61,south,91767
0_30,no,no,yes,13-15years,white,yes,0_16,2_3,0_2,0_61,south,79291
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,south,231326
31_60,no,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,south,255138
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,south,250145
31_60,no,yes,yes,16years,white,no,0_16,2_3,0_2,0_61,south,266026
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,south,261566
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,south,264463
31_60,yes,no,yes,12years,black,no,17_33,0_1,0_2,0_61,south,314927
0_30,yes,no,yes,13-15years,black,no,34_max,0_1,0_2,0_61,south,304685
0_30,yes,no,yes,>16years,white,no,0_16,0_1,0_2,0_61,south,182404
31_60,no,yes,no,13-15years,black,no,0_16,0_1,0_2,0_61,south,380889
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,62_122,south,231326
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,south,245097
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,south,253794
31_60,no,yes,yes,16years,white,no,0_16,2_3,0_2,0_61,south,229935
0_30,no,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,south,229935
31_60,no,yes,yes,12years,white,no,0_16,2_3,0_2,0_61,south,525746
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,south,528854
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,south,182404
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,south,130665
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,south,231326
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,south,263147
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,south,253794
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,south,263147
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,south,120272
31_60,no,yes,yes,12years,white,yes,17_33,0_1,0_2,0_61,south,101003
31_60,no,no,no,<9years,white,yes,0_16,0_1,3_5,0_61,south,109645
0_30,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,south,277634
0_30,no,no,no,<9years,white,yes,17_33,2_3,0_2,0_61,south,204020
0_30,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,south,101003
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,south,214360
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,south,195382
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,south,222260
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,south,195382
31_60,yes,yes,yes,16years,white,no,17_33,2_3,0_2,0_61,south,214360
31_60,yes,no,yes,<9years,white,no,34_max,0_1,0_2,0_61,south,211278
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,south,223371
31_60,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,south,207014
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,south,258408
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,south,229314
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,62_122,south,248895
0_30,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,south,248895
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,south,235751
0_30,no,no,no,9-11years,black,no,34_max,0_1,0_2,0_61,south,271086
0_30,no,no,no,9-11years,black,no,0_16,2_3,0_2,0_61,south,299096
0_30,yes,no,yes,13-15years,black,yes,17_33,0_1,3_5,0_61,south,128268
0_30,no,no,no,12years,black,yes,17_33,0_1,0_2,0_61,south,128268
31_60,no,yes,yes,12years,white,yes,34_max,0_1,0_2,0_61,south,152281
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,south,246397
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,south,255403
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,south,223401
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,south,236701
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,south,254132
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,south,303522
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,south,129393
31_60,no,yes,no,13-15years,black,no,17_33,0_1,0_2,0_61,south,266339
31_60,no,yes,yes,12years,black,no,17_33,0_1,0_2,0_61,south,363218
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,south,371802
31_60,yes,no,yes,13-15years,black,no,17_33,0_1,3_5,0_61,south,282549
0_30,no,no,yes,16years,white,no,17_33,0_1,0_2,0_61,south,314130
